Date,Adj Close,Close,High,Low,Open,Volume
2025-06-02,941.7816772460938,943.6500244140625,949.0,930.7999877929688,935.0,1587165
2025-06-03,944.5262451171875,946.4000244140625,953.9500122070312,934.0,935.0,1294383
2025-06-04,949.8157348632812,951.7000122070312,956.25,934.9500122070312,935.0,867911
2025-06-05,947.9693603515625,949.8499755859375,960.6500244140625,945.0,945.0,1053306
2025-06-06,960.8438720703125,962.75,967.4000244140625,941.0,941.0,1192159
2025-06-09,972.6204833984375,974.5499877929688,979.0499877929688,960.4500122070312,963.0999755859375,1856046
2025-06-10,971.772216796875,973.7000122070312,984.2000122070312,970.0999755859375,974.5499877929688,1114437
2025-06-11,953.1591186523438,955.0499877929688,978.0,950.5499877929688,975.0,2083579
2025-06-12,937.2406616210938,939.0999755859375,961.25,936.5,955.0499877929688,1432499
2025-06-13,918.927001953125,920.75,933.8499755859375,914.7999877929688,925.0,715534
2025-06-16,920.7733154296875,922.5999755859375,929.5999755859375,908.2000122070312,923.4000244140625,1016126
2025-06-17,889.2359008789062,891.0,926.5,887.4000244140625,922.5999755859375,3176704
2025-06-18,892.1301879882812,893.9000244140625,901.0,888.5999755859375,895.0,1661670
2025-06-19,885.6929321289062,887.4500122070312,898.25,882.6500244140625,893.9500122070312,1412283
2025-06-20,897.2699584960938,899.0499877929688,903.7999877929688,884.7999877929688,888.0999755859375,1641610
2025-06-23,908.8969116210938,910.7000122070312,914.75,892.0,895.0999755859375,661419
2025-06-24,922.3701782226562,924.2000122070312,936.5,917.0999755859375,930.0,1171729
2025-06-25,918.0787353515625,919.9000244140625,935.7999877929688,914.5999755859375,930.4500122070312,1976461
2025-06-26,953.0093994140625,954.9000244140625,958.5999755859375,921.0,924.5,2568931
2025-06-27,937.4901733398438,939.3499755859375,970.5,938.0,959.8499755859375,3131858
2025-06-30,939.8355712890625,941.7000122070312,949.2000122070312,931.0499877929688,944.0,1246303
2025-07-01,949.3666381835938,951.25,955.0,935.5,941.7000122070312,1166914
2025-07-02,966.7821044921875,968.7000122070312,979.9000244140625,950.5,954.0,2004442
2025-07-03,954.6062622070312,956.5,985.2000122070312,954.0,972.0999755859375,1506490
2025-07-04,951.1131591796875,953.0,964.5,942.6500244140625,961.4500122070312,652147
2025-07-07,951.6121826171875,953.5,960.7999877929688,942.0,951.0,773510
2025-07-08,949.2169189453125,951.0999755859375,957.3499755859375,945.0,950.5499877929688,574607
2025-07-09,942.9293823242188,944.7999877929688,952.0499877929688,926.75,947.0,1039879
2025-07-10,942.6798706054688,944.5499877929688,952.9000244140625,940.25,941.0,1128883
2025-07-11,936.5421142578125,938.4000244140625,946.9000244140625,928.0,944.0,1676679
2025-07-14,931.20263671875,933.0499877929688,948.9000244140625,927.2000122070312,938.4000244140625,1815311
2025-07-15,941.9812622070312,943.8499755859375,946.0,932.3499755859375,937.7000122070312,1106472
2025-07-16,929.6058349609375,931.4500122070312,945.7000122070312,929.7000122070312,943.0,1500910
2025-07-17,948.5682373046875,950.4500122070312,953.0,929.8499755859375,935.5,1652952
2025-07-18,955.2550048828125,957.1500244140625,962.9000244140625,948.3499755859375,951.9000244140625,1480756
2025-07-21,958.149169921875,960.0499877929688,972.6500244140625,957.5999755859375,957.9500122070312,1346529
2025-07-22,963.0894165039062,965.0,973.4500122070312,960.0,963.2000122070312,1858427
2025-07-23,975.4649047851562,977.4000244140625,981.0,963.5499877929688,969.4500122070312,1618809
2025-07-24,998.46923828125,1000.4500122070312,1006.3499755859375,978.2000122070312,980.0,3629756
2025-07-25,998.1698608398438,1000.1500244140625,1003.0999755859375,990.3499755859375,1001.9500122070312,2197185
2025-07-28,975.7642822265625,977.7000122070312,1001.4000244140625,972.0,1000.4500122070312,1295974
2025-07-29,982.4010620117188,984.3499755859375,989.0,973.0,975.0,499540
2025-07-30,980.904052734375,982.8499755859375,993.4500122070312,980.7000122070312,989.4000244140625,964425
2025-07-31,963.0894165039062,965.0,979.2999877929688,958.3499755859375,971.2000122070312,2114119
2025-08-01,943.6279907226562,945.5,971.0,941.5499877929688,968.0999755859375,1363054
2025-08-04,978.2593383789062,980.2000122070312,991.0,948.0999755859375,948.0999755859375,2939641
2025-08-05,997.8204956054688,999.7999877929688,1003.2000122070312,978.0,983.0,1411354
2025-08-06,983.9480590820312,985.9000244140625,1001.7000122070312,983.0999755859375,998.5,1098509
2025-08-07,997.5211181640625,999.5,1003.2000122070312,980.5499877929688,985.8499755859375,2528535
2025-08-08,972.17138671875,974.0999755859375,1000.25,971.25,999.5,923189
2025-08-11,989.0379028320312,991.0,993.0,972.3499755859375,975.0499877929688,585167
2025-08-12,996.5230712890625,998.5,1004.0,979.7000122070312,981.2000122070312,1211533
2025-08-13,994.3773193359375,996.3499755859375,1021.75,988.0,1007.0,3231630
2025-08-14,973.4688720703125,975.4000244140625,999.4500122070312,968.2000122070312,999.0499877929688,1846204
2025-08-18,990.8842163085938,992.8499755859375,999.5499877929688,980.0,990.0,1909764
2025-08-19,1003.2597045898438,1005.25,1009.0999755859375,990.5499877929688,995.0,1121842
2025-08-20,1014.2379150390625,1016.25,1022.0,997.5999755859375,1003.2000122070312,1564199
2025-08-21,1008.1500244140625,1010.1500244140625,1019.3499755859375,1006.2000122070312,1016.25,3047183
2025-08-22,997.25,997.25,1010.75,993.7999877929688,1010.0,1818098
2025-08-25,996.2000122070312,996.2000122070312,1004.4000244140625,992.0999755859375,1003.0999755859375,1542533
2025-08-26,977.1500244140625,977.1500244140625,999.4500122070312,970.9000244140625,994.9500122070312,6927411
2025-08-28,964.7000122070312,964.7000122070312,982.0,960.75,980.0,673705
2025-08-29,945.7999877929688,945.7999877929688,974.4000244140625,943.5499877929688,970.4000244140625,968556
2025-09-01,962.8499755859375,962.8499755859375,965.0,943.2999877929688,944.9500122070312,1593811
2025-09-02,975.1500244140625,975.1500244140625,982.0,956.0999755859375,964.4500122070312,1277690
2025-09-03,1028.3499755859375,1028.3499755859375,1030.0,973.0,973.0,4521491
2025-09-04,1031.8499755859375,1031.8499755859375,1037.4000244140625,1020.2000122070312,1028.0,1350756
2025-09-05,1034.8499755859375,1034.8499755859375,1039.0,1027.199951171875,1031.8499755859375,793972
2025-09-08,1041.550048828125,1041.550048828125,1057.1500244140625,1036.1500244140625,1036.949951171875,1823229
2025-09-09,1034.0999755859375,1034.0999755859375,1044.449951171875,1023.2000122070312,1043.0,766328
2025-09-10,1039.5999755859375,1039.5999755859375,1042.050048828125,1030.050048828125,1036.0,722139
2025-09-11,1040.4000244140625,1040.4000244140625,1044.699951171875,1032.5999755859375,1037.0,882337
2025-09-12,1035.949951171875,1035.949951171875,1046.300048828125,1027.199951171875,1041.949951171875,578783
2025-09-15,1046.300048828125,1046.300048828125,1049.949951171875,1033.199951171875,1034.9000244140625,618202
2025-09-16,1053.3499755859375,1053.3499755859375,1056.0,1038.449951171875,1046.300048828125,1224328
2025-09-17,1033.6500244140625,1033.6500244140625,1059.4000244140625,1029.3499755859375,1056.949951171875,634304
2025-09-18,1047.6500244140625,1047.6500244140625,1052.550048828125,1030.300048828125,1039.949951171875,702731
2025-09-19,1046.0,1046.0,1049.949951171875,1036.0,1048.0,943974
2025-09-22,1032.449951171875,1032.449951171875,1051.5999755859375,1029.5999755859375,1045.5,685776
2025-09-23,1062.699951171875,1062.699951171875,1069.699951171875,1028.050048828125,1035.0,1889834
2025-09-24,1052.6500244140625,1052.6500244140625,1065.75,1046.050048828125,1062.699951171875,729744
2025-09-25,1051.699951171875,1051.699951171875,1059.300048828125,1045.0,1048.0,1534438
2025-09-26,1029.5,1029.5,1061.949951171875,1027.8499755859375,1048.0,858507
2025-09-29,1043.3499755859375,1043.3499755859375,1052.0,1035.0999755859375,1035.0999755859375,1278211
2025-09-30,1063.75,1063.75,1069.0,1043.199951171875,1043.3499755859375,1992711
2025-10-01,1065.0,1065.0,1070.4000244140625,1055.0,1063.800048828125,1125486
2025-10-03,1076.5,1076.5,1087.5999755859375,1049.300048828125,1063.0,2035582
2025-10-06,1055.9000244140625,1055.9000244140625,1078.9000244140625,1043.699951171875,1077.0,2301398
2025-10-07,1033.699951171875,1033.699951171875,1059.300048828125,1029.9000244140625,1058.0,1938416
2025-10-08,1019.2000122070312,1019.2000122070312,1040.0,1016.0,1031.0999755859375,1436225
2025-10-09,1040.300048828125,1040.300048828125,1044.4000244140625,1020.2999877929688,1023.9000244140625,2732150
2025-10-10,1015.2000122070312,1015.2000122070312,1039.800048828125,1010.2000122070312,1037.199951171875,2426076
2025-10-13,1007.5999755859375,1007.5999755859375,1016.0999755859375,1002.2999877929688,1015.2000122070312,1642367
2025-10-14,996.0,996.0,1018.4000244140625,986.2000122070312,1017.2999877929688,1404907
2025-10-15,1001.4000244140625,1001.4000244140625,1004.4000244140625,993.9000244140625,996.0,1643008
2025-10-16,1022.7999877929688,1022.7999877929688,1025.800048828125,994.0,1005.7000122070312,1248871
2025-10-17,1007.5999755859375,1007.5999755859375,1027.0999755859375,1004.7999877929688,1022.7999877929688,1530004
2025-10-20,1005.5999755859375,1005.5999755859375,1013.5999755859375,998.5999755859375,1011.5,898357
2025-10-21,1009.7999877929688,1009.7999877929688,1012.7999877929688,1003.0,1010.0,109029
2025-10-23,1009.0999755859375,1009.0999755859375,1022.9000244140625,1005.7999877929688,1012.0,1065307
2025-10-24,1008.2000122070312,1008.2000122070312,1027.9000244140625,1003.4000244140625,1010.9000244140625,1691676
2025-10-27,1034.300048828125,1034.300048828125,1036.300048828125,1011.2000122070312,1011.2000122070312,999054
2025-10-28,1073.5,1073.5,1077.699951171875,1027.0999755859375,1034.300048828125,4445977
2025-10-29,1070.5999755859375,1070.5999755859375,1097.699951171875,1058.199951171875,1063.0,3983488
2025-10-30,1070.199951171875,1070.199951171875,1074.0,1058.0999755859375,1072.9000244140625,1514350
2025-10-31,1066.800048828125,1066.800048828125,1074.199951171875,1056.5,1065.699951171875,1018215
2025-11-03,1077.0,1077.0,1087.5999755859375,1063.0,1066.0,1193076
2025-11-04,1080.699951171875,1080.699951171875,1085.199951171875,1066.4000244140625,1073.0,2806142
2025-11-06,1045.5,1045.5,1081.0999755859375,1042.300048828125,1080.699951171875,1497966
2025-11-07,1069.9000244140625,1069.9000244140625,1075.0999755859375,1002.0999755859375,1035.0,1892592
2025-11-10,1071.4000244140625,1071.4000244140625,1082.0,1069.0999755859375,1069.9000244140625,990878
2025-11-11,1080.199951171875,1080.199951171875,1089.800048828125,1057.0,1076.5999755859375,670521
2025-11-12,1079.9000244140625,1079.9000244140625,1084.5,1072.5,1080.300048828125,702572
2025-11-13,1087.800048828125,1087.800048828125,1098.0,1075.9000244140625,1087.5,1863602
2025-11-14,1076.199951171875,1076.199951171875,1096.0,1068.800048828125,1082.5999755859375,1403097
2025-11-17,1080.0,1080.0,1082.800048828125,1071.800048828125,1080.5999755859375,723524
2025-11-18,1066.300048828125,1066.300048828125,1078.300048828125,1057.199951171875,1078.0999755859375,1437183
2025-11-19,1071.0,1071.0,1076.0,1059.300048828125,1066.0,933058
2025-11-20,1069.4000244140625,1069.4000244140625,1078.0,1062.199951171875,1075.9000244140625,834957
2025-11-21,1038.5999755859375,1038.5999755859375,1065.0,1035.5,1065.0,1316935
2025-11-24,1021.2999877929688,1021.2999877929688,1046.699951171875,1014.7000122070312,1040.4000244140625,3883924
2025-11-25,1022.5999755859375,1022.5999755859375,1029.9000244140625,1014.7000122070312,1022.9000244140625,1833665
2025-11-26,1042.4000244140625,1042.4000244140625,1048.300048828125,1023.7999877929688,1029.0,1580115
2025-11-27,1041.0999755859375,1041.0999755859375,1053.0999755859375,1034.199951171875,1047.9000244140625,893056
2025-11-28,1044.4000244140625,1044.4000244140625,1054.9000244140625,1037.300048828125,1046.699951171875,1205893
2025-12-01,1048.0,1048.0,1055.0,1039.0,1053.5,803834
2025-12-02,1028.800048828125,1028.800048828125,1052.0,1024.5999755859375,1046.0,1634860
2025-12-03,1017.9000244140625,1017.9000244140625,1033.800048828125,1013.0,1033.800048828125,1634772
2025-12-04,1005.7999877929688,1005.7999877929688,1028.300048828125,1003.0,1020.0999755859375,645481
2025-12-05,1006.7999877929688,1006.7999877929688,1010.9000244140625,989.0,1009.0,1273166
2025-12-08,997.5,997.5,1011.0999755859375,991.0,1007.0,1118377
2025-12-09,1002.7999877929688,1002.7999877929688,1009.7000122070312,977.0999755859375,996.0,1274066
2025-12-10,1008.9000244140625,1008.9000244140625,1013.5,1001.0999755859375,1004.2000122070312,658048
2025-12-11,1012.9000244140625,1012.9000244140625,1015.2999877929688,1002.5999755859375,1009.0,576973
2025-12-12,1029.5,1029.5,1032.5,1017.9000244140625,1019.0,846932
2025-12-15,1034.0,1034.0,1036.5,1023.2000122070312,1032.0,396392
2025-12-16,1011.2000122070312,1011.2000122070312,1032.0,1005.0999755859375,1032.0,1561272
2025-12-17,1001.5,1001.5,1012.4000244140625,998.0,1008.0,647160
2025-12-18,986.0,986.0,1003.5,979.0999755859375,1001.5,2600965
2025-12-19,992.5999755859375,992.5999755859375,1002.5,981.5999755859375,986.5999755859375,1137039
2025-12-22,1002.0999755859375,1002.0999755859375,1016.2000122070312,995.0999755859375,998.0,1205035
2025-12-23,1012.5999755859375,1012.5999755859375,1017.0,998.5999755859375,1008.0,682890
2025-12-24,999.0,999.0,1014.7999877929688,997.0,1014.7999877929688,617162
2025-12-26,986.5,986.5,999.0,985.4000244140625,997.9000244140625,780164
2025-12-29,990.5,990.5,1010.5999755859375,988.5,991.2000122070312,2221198
2025-12-30,1021.2999877929688,1021.2999877929688,1025.5,986.4000244140625,992.0,2097101
2025-12-31,1053.800048828125,1053.800048828125,1065.0,1042.4000244140625,1042.4000244140625,4643020
2026-01-01,1068.4000244140625,1068.4000244140625,1070.0,1046.5999755859375,1053.800048828125,1361672
2026-01-02,1080.300048828125,1080.300048828125,1082.699951171875,1065.0,1068.800048828125,1931379
2026-01-05,1081.5999755859375,1081.5999755859375,1087.5,1074.4000244140625,1084.0,900540
2026-01-06,1079.800048828125,1079.800048828125,1090.5999755859375,1072.300048828125,1080.0999755859375,1100849
2026-01-07,1074.699951171875,1074.699951171875,1087.0,1067.5999755859375,1080.0,553494
2026-01-08,1013.5999755859375,1013.5999755859375,1078.0,1010.0,1075.300048828125,3223347
2026-01-09,1010.2999877929688,1010.2999877929688,1021.2000122070312,1003.7000122070312,1014.9000244140625,994369
2026-01-12,1023.4000244140625,1023.4000244140625,1029.5999755859375,997.0999755859375,1010.9000244140625,1469718
2026-01-13,1010.7999877929688,1010.7999877929688,1031.800048828125,1002.7000122070312,1028.0,977080
2026-01-14,1040.699951171875,1040.699951171875,1046.0,1006.0,1012.0,1727062
2026-01-15,1040.699951171875,1040.699951171875,1040.699951171875,1040.699951171875,1040.699951171875,0
2026-01-16,1042.9000244140625,1042.9000244140625,1054.0,1035.5,1045.9000244140625,1500141
2026-01-19,1055.5999755859375,1055.5999755859375,1062.9000244140625,1034.0999755859375,1035.0,1407699
2026-01-20,1039.800048828125,1039.800048828125,1063.800048828125,1034.0,1053.5,1518491
2026-01-21,1041.4000244140625,1041.4000244140625,1055.5999755859375,1030.4000244140625,1050.4000244140625,1655357
2026-01-22,1076.0,1076.0,1079.0,1044.0,1045.9000244140625,2032310
2026-01-23,1063.5999755859375,1063.5999755859375,1104.0,1057.0999755859375,1081.0,2761031
2026-01-27,1080.699951171875,1080.699951171875,1086.5,1059.4000244140625,1067.0,1951032
2026-01-28,1119.4000244140625,1119.4000244140625,1122.0,1078.4000244140625,1090.0,2783493
2026-01-29,1159.5999755859375,1159.5999755859375,1168.0,1125.0,1125.0,4011001
2026-01-30,1132.0,1132.0,1164.699951171875,1103.0,1141.800048828125,3291975
2026-02-02,1125.0999755859375,1125.0999755859375,1133.0,1082.699951171875,1100.0,1460280
2026-02-03,1149.699951171875,1149.699951171875,1170.5999755859375,1135.0,1165.0,1360519
2026-02-04,1167.300048828125,1167.300048828125,1180.5,1154.9000244140625,1155.0,2332435
2026-02-05,1178.0,1178.0,1185.0,1150.199951171875,1159.0999755859375,1090941
2026-02-06,1189.9000244140625,1189.9000244140625,1191.699951171875,1162.9000244140625,1171.5,988037
2026-02-09,1191.0999755859375,1191.0999755859375,1204.9000244140625,1178.9000244140625,1196.300048828125,1017423
2026-02-10,1191.4000244140625,1191.4000244140625,1203.699951171875,1185.4000244140625,1195.0,677182
2026-02-11,1190.5,1190.5,1202.0,1187.9000244140625,1198.800048828125,670060
2026-02-12,1203.4000244140625,1203.4000244140625,1207.0,1185.0,1185.0,627605
2026-02-13,1184.699951171875,1184.699951171875,1193.4000244140625,1167.300048828125,1193.4000244140625,1302484
2026-02-16,1210.9000244140625,1210.9000244140625,1214.0,1165.0,1168.0,939983
2026-02-17,1211.0,1211.0,1215.4000244140625,1190.4000244140625,1210.0,1950738
2026-02-18,1221.800048828125,1221.800048828125,1229.300048828125,1211.5,1214.0,918546
2026-02-19,1211.0999755859375,1211.0999755859375,1232.800048828125,1200.0,1228.0,966087
2026-02-20,1217.0999755859375,1217.0999755859375,1230.0,1203.0,1209.800048828125,662336
