Date,Adj Close,Close,High,Low,Open,Volume
,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
2025-05-27,2302.727783203125,2327.60009765625,2351.60009765625,2301.10009765625,2313.10009765625,2485428
2025-05-28,2278.58837890625,2303.199951171875,2333.0,2300.300048828125,2327.60009765625,774808
2025-05-29,2269.783447265625,2294.300048828125,2309.0,2286.5,2303.199951171875,1414643
2025-05-30,2234.959716796875,2259.10009765625,2304.0,2255.0,2296.5,3610431
2025-06-02,2242.478271484375,2266.699951171875,2272.300048828125,2257.89990234375,2259.10009765625,702789
2025-06-03,2231.595703125,2255.699951171875,2287.300048828125,2246.699951171875,2272.60009765625,792587
2025-06-04,2224.967529296875,2249.0,2261.0,2240.89990234375,2249.5,768079
2025-06-05,2219.5263671875,2243.5,2261.0,2233.0,2251.10009765625,996614
2025-06-06,2221.2080078125,2245.199951171875,2252.60009765625,2239.0,2249.10009765625,822087
2025-06-09,2223.879150390625,2247.89990234375,2255.800048828125,2236.0,2240.0,1041851
2025-06-10,2215.4423828125,2218.89990234375,2240.0,2215.199951171875,2240.0,1809051
2025-06-11,2205.358154296875,2208.800048828125,2225.89990234375,2207.199951171875,2209.0,1430888
2025-06-12,2215.941650390625,2219.39990234375,2263.0,2208.10009765625,2224.0,3417373
2025-06-13,2210.749755859375,2214.199951171875,2217.10009765625,2174.800048828125,2175.0,1786807
2025-06-16,2241.302001953125,2244.800048828125,2250.0,2209.300048828125,2214.199951171875,1301826
2025-06-17,2261.27099609375,2264.800048828125,2281.0,2227.0,2231.0,1540986
2025-06-18,2277.844970703125,2281.39990234375,2284.0,2255.0,2257.0,1131156
2025-06-19,2264.4658203125,2268.0,2285.0,2264.0,2270.0,524926
2025-06-20,2282.13818359375,2285.699951171875,2289.89990234375,2263.0,2267.0,1945026
2025-06-23,2260.572021484375,2264.10009765625,2272.800048828125,2253.89990234375,2261.199951171875,596186
2025-06-24,2271.754638671875,2275.300048828125,2309.699951171875,2268.89990234375,2305.0,1044179
2025-06-25,2276.34716796875,2279.89990234375,2294.300048828125,2275.39990234375,2276.10009765625,807368
2025-06-26,2286.23193359375,2289.800048828125,2292.60009765625,2280.199951171875,2287.0,921519
2025-06-27,2355.0244140625,2358.699951171875,2364.5,2277.10009765625,2283.0,1555059
2025-06-30,2337.4521484375,2341.10009765625,2369.89990234375,2326.10009765625,2362.0,785414
2025-07-01,2365.807861328125,2369.5,2400.0,2350.199951171875,2380.5,1232160
2025-07-02,2415.6298828125,2419.39990234375,2430.0,2327.0,2340.0,1936030
2025-07-03,2427.112060546875,2430.89990234375,2464.39990234375,2425.0,2428.89990234375,1547480
2025-07-04,2420.42236328125,2424.199951171875,2443.0,2412.0,2430.89990234375,602309
2025-07-07,2438.99365234375,2442.800048828125,2465.10009765625,2421.0,2423.300048828125,869054
2025-07-08,2480.728515625,2484.60009765625,2488.0,2437.300048828125,2440.5,1136367
2025-07-09,2495.006103515625,2498.89990234375,2535.0,2492.89990234375,2520.5,2328636
2025-07-10,2447.38037109375,2451.199951171875,2512.0,2445.10009765625,2507.300048828125,932859
2025-07-11,2435.399169921875,2439.199951171875,2484.800048828125,2435.5,2447.5,1050411
2025-07-14,2397.85791015625,2401.60009765625,2448.60009765625,2391.0,2431.10009765625,891618
2025-07-15,2389.770263671875,2393.5,2415.0,2386.300048828125,2409.89990234375,610228
2025-07-16,2406.743896484375,2410.5,2422.39990234375,2371.0,2381.0,1200909
2025-07-17,2395.161865234375,2398.89990234375,2414.0,2394.0,2404.10009765625,526163
2025-07-18,2378.6875,2382.39990234375,2405.0,2372.300048828125,2400.60009765625,599552
2025-07-21,2371.698486328125,2375.39990234375,2408.0,2360.800048828125,2382.39990234375,390931
2025-07-22,2361.514404296875,2365.199951171875,2380.800048828125,2361.300048828125,2375.39990234375,411317
2025-07-23,2371.698486328125,2375.39990234375,2384.699951171875,2352.60009765625,2363.0,368999
2025-07-24,2348.43505859375,2352.10009765625,2380.0,2341.0,2375.39990234375,506960
2025-07-25,2332.5595703125,2336.199951171875,2350.5,2325.800048828125,2340.0,383636
2025-07-28,2355.92333984375,2359.60009765625,2366.39990234375,2320.0,2336.199951171875,650364
2025-07-29,2397.7578125,2401.5,2418.300048828125,2325.0,2359.0,1742815
2025-07-30,2412.03564453125,2415.800048828125,2443.800048828125,2366.5,2409.0,1685818
2025-07-31,2392.366455078125,2396.10009765625,2417.199951171875,2373.5,2401.39990234375,1274735
2025-08-01,2427.2119140625,2431.0,2472.0,2378.0,2378.0,2225293
2025-08-04,2445.982666015625,2449.800048828125,2467.0,2439.60009765625,2443.199951171875,1165898
2025-08-05,2433.0029296875,2436.800048828125,2463.699951171875,2409.10009765625,2461.89990234375,659094
2025-08-06,2487.318115234375,2491.199951171875,2505.60009765625,2440.0,2440.0,2019109
2025-08-07,2502.59423828125,2506.5,2510.0,2466.89990234375,2484.10009765625,1502806
2025-08-08,2471.742431640625,2475.60009765625,2511.699951171875,2468.5,2506.5,1178226
2025-08-11,2485.221435546875,2489.10009765625,2504.199951171875,2452.0,2463.89990234375,721135
2025-08-12,2474.438232421875,2478.300048828125,2502.800048828125,2474.0,2489.10009765625,608984
2025-08-13,2496.303955078125,2500.199951171875,2504.39990234375,2461.199951171875,2479.800048828125,350844
2025-08-14,2524.759521484375,2528.699951171875,2534.89990234375,2497.699951171875,2505.0,1088550
2025-08-18,2583.3681640625,2587.39990234375,2595.0,2536.60009765625,2550.0,1755615
2025-08-19,2575.380615234375,2579.39990234375,2595.0,2561.199951171875,2587.39990234375,698587
2025-08-20,2566.09521484375,2570.10009765625,2579.300048828125,2563.39990234375,2578.0,308028
2025-08-21,2562.6005859375,2566.60009765625,2576.0,2559.300048828125,2574.89990234375,781082
2025-08-22,2500.597412109375,2504.5,2569.300048828125,2501.10009765625,2562.800048828125,523774
2025-08-25,2489.015380859375,2492.89990234375,2522.5,2476.0,2516.0,766497
2025-08-26,2477.533203125,2481.39990234375,2523.300048828125,2468.0,2481.10009765625,7106393
2025-08-28,2485.12158203125,2489.0,2528.0,2465.0,2465.0,1485769
2025-08-29,2514.675537109375,2518.60009765625,2531.60009765625,2490.0,2491.0,1798653
2025-09-01,2566.195068359375,2570.199951171875,2577.800048828125,2515.10009765625,2518.0,1314833
2025-09-02,2536.0419921875,2540.0,2571.89990234375,2531.0,2569.0,1024054
2025-09-03,2549.92041015625,2553.89990234375,2565.10009765625,2527.300048828125,2530.0,925847
2025-09-04,2564.59765625,2568.60009765625,2583.0,2553.0,2553.89990234375,933071
2025-09-05,2575.8798828125,2579.89990234375,2602.0,2565.0,2565.0,1153436
2025-09-08,2526.8564453125,2530.800048828125,2589.60009765625,2526.39990234375,2579.89990234375,742880
2025-09-09,2533.346435546875,2537.300048828125,2551.60009765625,2524.800048828125,2540.0,702450
2025-09-10,2539.3369140625,2543.300048828125,2555.0,2525.10009765625,2537.300048828125,520584
2025-09-11,2551.917236328125,2555.89990234375,2559.5,2535.699951171875,2541.0,423961
2025-09-12,2542.332275390625,2546.300048828125,2568.300048828125,2537.199951171875,2560.0,547539
2025-09-15,2498.700439453125,2502.60009765625,2543.5,2498.0,2535.10009765625,583051
2025-09-16,2477.033935546875,2480.89990234375,2509.89990234375,2474.5,2495.0,760790
2025-09-17,2489.71435546875,2493.60009765625,2496.89990234375,2480.800048828125,2482.0,359627
2025-09-18,2474.837646484375,2478.699951171875,2506.199951171875,2469.300048828125,2497.89990234375,400796
2025-09-19,2477.832763671875,2481.699951171875,2509.5,2468.5,2475.0,3731525
2025-09-22,2478.831298828125,2482.699951171875,2503.0,2474.10009765625,2494.10009765625,872806
2025-09-23,2443.0869140625,2446.89990234375,2483.800048828125,2428.0,2472.10009765625,1332111
2025-09-24,2453.37109375,2457.199951171875,2475.0,2443.199951171875,2446.0,637749
2025-09-25,2400.25390625,2404.0,2462.699951171875,2388.0,2458.5,1518215
2025-09-26,2339.1494140625,2342.800048828125,2400.0,2339.0,2397.5,1089446
2025-09-29,2338.94970703125,2342.60009765625,2363.699951171875,2329.199951171875,2342.89990234375,950369
2025-09-30,2346.338134765625,2350.0,2388.800048828125,2340.0,2352.0,778874
2025-10-01,2332.160400390625,2335.800048828125,2357.0,2321.199951171875,2353.39990234375,648279
2025-10-03,2354.1259765625,2357.800048828125,2362.699951171875,2336.10009765625,2342.199951171875,659872
2025-10-06,2351.130615234375,2354.800048828125,2359.199951171875,2334.10009765625,2355.0,362107
2025-10-07,2349.1337890625,2352.800048828125,2371.39990234375,2346.0,2355.0,498524
2025-10-08,2324.87158203125,2328.5,2369.39990234375,2320.0,2360.0,701799
2025-10-09,2332.75927734375,2336.39990234375,2341.0,2323.800048828125,2328.5,587567
2025-10-10,2336.553466796875,2340.199951171875,2357.800048828125,2336.60009765625,2338.89990234375,1117236
2025-10-13,2338.849853515625,2342.5,2366.60009765625,2337.0,2340.199951171875,667732
2025-10-14,2314.488037109375,2318.10009765625,2355.0,2308.0,2342.39990234375,353345
2025-10-15,2371.399169921875,2375.10009765625,2384.0,2325.0,2330.0,753640
2025-10-16,2405.945068359375,2409.699951171875,2420.800048828125,2366.89990234375,2377.0,715890
2025-10-17,2503.892333984375,2507.800048828125,2544.0,2421.0,2421.0,3719960
2025-10-20,2512.079345703125,2516.0,2537.10009765625,2500.699951171875,2507.800048828125,714986
2025-10-21,2500.697265625,2504.60009765625,2519.199951171875,2484.0,2513.0,107942
2025-10-23,2498.50048828125,2502.39990234375,2546.0,2496.800048828125,2518.89990234375,811738
2025-10-24,2497.701904296875,2501.60009765625,2506.699951171875,2486.300048828125,2495.0,327596
2025-10-27,2514.875244140625,2518.800048828125,2530.0,2499.60009765625,2501.60009765625,550089
2025-10-28,2505.389892578125,2509.300048828125,2528.60009765625,2492.0,2515.0,1103957
2025-10-29,2534.744140625,2538.699951171875,2550.800048828125,2512.5,2520.0,615292
2025-10-30,2519.56787109375,2523.5,2538.699951171875,2513.300048828125,2535.5,736486
2025-10-31,2506.8876953125,2510.800048828125,2530.0,2505.300048828125,2523.39990234375,609128
2025-11-03,2508.285400390625,2512.199951171875,2515.300048828125,2495.0,2496.199951171875,425210
2025-11-04,2482.824951171875,2486.699951171875,2521.0,2479.699951171875,2510.0,527087
2025-11-06,2598.843994140625,2602.89990234375,2631.0,2560.10009765625,2560.10009765625,4448622
2025-11-07,2609.72705078125,2613.800048828125,2618.89990234375,2585.0,2602.89990234375,791663
2025-11-10,2646.27001953125,2650.39990234375,2666.800048828125,2611.10009765625,2613.800048828125,1706880
2025-11-11,2653.059326171875,2657.199951171875,2664.89990234375,2633.39990234375,2650.39990234375,776404
2025-11-12,2765.484130859375,2769.800048828125,2838.699951171875,2642.10009765625,2660.0,2859196
2025-11-13,2874.9130859375,2879.39990234375,2897.10009765625,2840.0,2858.89990234375,5933630
2025-11-14,2901.87109375,2906.39990234375,2909.89990234375,2862.0,2865.10009765625,2494076
2025-11-17,2883.39990234375,2887.89990234375,2926.89990234375,2880.0,2906.39990234375,1230683
2025-11-18,2906.0,2906.0,2916.0,2862.10009765625,2886.0,1819066
2025-11-19,2893.699951171875,2893.699951171875,2916.0,2887.199951171875,2914.0,1387906
2025-11-20,2859.800048828125,2859.800048828125,2906.10009765625,2852.5,2897.39990234375,1062883
2025-11-21,2876.60009765625,2876.60009765625,2895.60009765625,2854.10009765625,2869.0,857340
2025-11-24,2879.199951171875,2879.199951171875,2896.5,2864.5,2876.0,5404326
2025-11-25,2875.800048828125,2875.800048828125,2908.5,2869.0,2899.89990234375,972417
2025-11-26,2874.0,2874.0,2896.199951171875,2857.60009765625,2880.0,570376
2025-11-27,2879.10009765625,2879.10009765625,2914.5,2871.39990234375,2880.0,1158685
2025-11-28,2874.39990234375,2874.39990234375,2889.89990234375,2855.800048828125,2880.0,748446
2025-12-01,2867.60009765625,2867.60009765625,2887.5,2848.0,2877.699951171875,499153
2025-12-02,2954.39990234375,2954.39990234375,2962.0,2861.199951171875,2867.0,2102147
2025-12-03,2953.5,2953.5,2969.199951171875,2932.60009765625,2969.0,1252456
2025-12-04,2957.199951171875,2957.199951171875,2985.699951171875,2934.0,2950.0,1466098
2025-12-05,2968.5,2968.5,2973.5,2941.0,2955.0,944978
2025-12-08,2928.300048828125,2928.300048828125,2974.5,2914.800048828125,2970.0,983544
2025-12-09,2796.0,2796.0,2913.5,2788.5,2910.0,1839391
2025-12-10,2804.5,2804.5,2824.0,2796.699951171875,2810.0,845073
2025-12-11,2779.39990234375,2779.39990234375,2811.60009765625,2763.199951171875,2800.0,777422
2025-12-12,2764.800048828125,2764.800048828125,2797.0,2746.0,2795.0,977696
2025-12-15,2780.199951171875,2780.199951171875,2802.0,2758.699951171875,2773.10009765625,1029674
2025-12-16,2790.89990234375,2790.89990234375,2808.0,2776.10009765625,2793.0,916244
2025-12-17,2785.699951171875,2785.699951171875,2806.5,2772.0,2800.0,636499
2025-12-18,2759.699951171875,2759.699951171875,2793.800048828125,2755.300048828125,2780.0,417994
2025-12-19,2799.89990234375,2799.89990234375,2812.39990234375,2759.699951171875,2766.39990234375,3895542
2025-12-22,2807.60009765625,2807.60009765625,2823.10009765625,2780.300048828125,2785.800048828125,463953
2025-12-23,2807.800048828125,2807.800048828125,2819.0,2783.10009765625,2798.0,431068
2025-12-24,2785.5,2785.5,2824.699951171875,2782.0,2807.800048828125,512144
2025-12-26,2746.5,2746.5,2794.39990234375,2743.0,2785.0,532078
2025-12-29,2775.39990234375,2775.39990234375,2793.800048828125,2735.0,2746.5,815529
2025-12-30,2758.300048828125,2758.300048828125,2792.39990234375,2741.0,2770.300048828125,4833527
2025-12-31,2769.5,2769.5,2796.800048828125,2754.89990234375,2755.0,1274705
2026-01-01,2752.0,2752.0,2782.699951171875,2746.10009765625,2775.89990234375,327945
2026-01-02,2772.60009765625,2772.60009765625,2799.0,2755.800048828125,2755.800048828125,508884
2026-01-05,2815.60009765625,2815.60009765625,2828.0,2769.0,2770.0,866733
2026-01-06,2845.800048828125,2845.800048828125,2848.39990234375,2811.60009765625,2820.0,875891
2026-01-07,2809.39990234375,2809.39990234375,2854.699951171875,2801.10009765625,2845.800048828125,636748
2026-01-08,2786.5,2786.5,2804.699951171875,2770.10009765625,2795.0,620031
2026-01-09,2825.5,2825.5,2856.699951171875,2786.199951171875,2789.89990234375,1657381
2026-01-12,2896.39990234375,2896.39990234375,2900.0,2808.0,2826.0,1743901
2026-01-13,2886.300048828125,2886.300048828125,2914.5,2870.800048828125,2900.0,1051986
2026-01-14,2813.89990234375,2813.89990234375,2884.0,2807.300048828125,2884.0,958254
2026-01-15,2813.89990234375,2813.89990234375,2813.89990234375,2813.89990234375,2813.89990234375,0
2026-01-16,2756.89990234375,2756.89990234375,2826.5,2750.5,2787.89990234375,1143463
2026-01-19,2754.0,2754.0,2786.300048828125,2724.699951171875,2756.89990234375,1342048
2026-01-20,2675.60009765625,2675.60009765625,2740.10009765625,2669.300048828125,2740.0,911151
2026-01-21,2661.10009765625,2661.10009765625,2688.0,2648.0,2670.0,914318
2026-01-22,2703.800048828125,2703.800048828125,2729.89990234375,2665.300048828125,2665.300048828125,1290346
2026-01-23,2703.699951171875,2703.699951171875,2782.89990234375,2690.800048828125,2703.800048828125,1786635
2026-01-27,2622.800048828125,2622.800048828125,2734.699951171875,2546.0,2719.89990234375,3818761
2026-01-28,2511.800048828125,2511.800048828125,2548.5,2451.0,2535.0,3430002
2026-01-29,2416.0,2416.0,2514.89990234375,2410.0,2511.800048828125,3488159
2026-01-30,2428.300048828125,2428.300048828125,2445.0,2400.5,2417.0,2048843
2026-02-02,2402.0,2402.0,2429.5,2372.0,2374.89990234375,1183482
2026-02-03,2426.0,2426.0,2525.0,2391.0,2525.0,2233860
2026-02-04,2452.699951171875,2452.699951171875,2463.800048828125,2417.10009765625,2430.0,970973
2026-02-05,2432.10009765625,2432.10009765625,2455.800048828125,2402.60009765625,2445.0,1047405
2026-02-06,2401.10009765625,2401.10009765625,2444.0,2386.10009765625,2432.0,1043982
2026-02-09,2417.39990234375,2417.39990234375,2426.199951171875,2396.800048828125,2404.0,669839
2026-02-10,2393.60009765625,2393.60009765625,2420.0,2386.89990234375,2419.0,1513620
2026-02-11,2392.5,2392.5,2405.699951171875,2376.300048828125,2399.0,3177710
2026-02-12,2410.5,2410.5,2413.89990234375,2377.0,2398.0,607767
2026-02-13,2366.39990234375,2366.39990234375,2411.800048828125,2360.10009765625,2408.89990234375,675635
2026-02-16,2397.199951171875,2397.199951171875,2405.10009765625,2356.800048828125,2360.0,683108
2026-02-17,2437.39990234375,2437.39990234375,2452.39990234375,2399.5,2399.5,1004356
2026-02-18,2432.10009765625,2432.10009765625,2448.199951171875,2416.5,2440.0,551809
2026-02-19,2400.800048828125,2400.800048828125,2428.0,2391.10009765625,2420.0,971600
2026-02-20,2428.10009765625,2428.10009765625,2435.699951171875,2376.10009765625,2378.199951171875,790329
2026-02-23,2429.699951171875,2429.699951171875,2446.60009765625,2411.5,2424.699951171875,634365
2026-02-24,2413.10009765625,2413.10009765625,2441.5,2403.699951171875,2413.0,499660
2026-02-25,2416.39990234375,2416.39990234375,2427.89990234375,2400.0,2416.0,526764
2026-02-26,2394.89990234375,2394.89990234375,2422.199951171875,2382.0,2416.10009765625,588742
2026-02-27,2376.199951171875,2376.199951171875,2397.60009765625,2359.0,2385.0,2531619
2026-03-02,2307.10009765625,2307.10009765625,2337.89990234375,2283.5,2300.0,2528308
2026-03-04,2285.199951171875,2285.199951171875,2290.89990234375,2216.300048828125,2260.699951171875,1610358
2026-03-05,2287.800048828125,2287.800048828125,2313.0,2253.699951171875,2285.199951171875,925040
2026-03-06,2279.5,2279.5,2307.89990234375,2253.699951171875,2261.699951171875,979742
2026-03-09,2220.800048828125,2220.800048828125,2230.0,2162.60009765625,2200.0,2198153
2026-03-10,2280.39990234375,2280.39990234375,2305.10009765625,2251.60009765625,2251.60009765625,1192174
2026-03-11,2232.0,2232.0,2302.0,2226.0,2290.0,687786
2026-03-12,2221.199951171875,2221.199951171875,2249.89990234375,2201.0,2208.0,1384055
2026-03-13,2196.800048828125,2196.800048828125,2219.699951171875,2190.0,2204.699951171875,949233
2026-03-16,2217.699951171875,2217.699951171875,2227.800048828125,2175.10009765625,2185.39990234375,1111587
2026-03-17,2238.199951171875,2238.199951171875,2261.5,2217.199951171875,2217.699951171875,875461
2026-03-18,2262.10009765625,2262.10009765625,2270.39990234375,2228.60009765625,2235.10009765625,844912
2026-03-19,2186.0,2186.0,2239.0,2180.60009765625,2220.0,889334
2026-03-20,2195.39990234375,2195.39990234375,2224.5,2185.0,2210.89990234375,875920
