Date,Adj Close,Close,High,Low,Open,Volume
,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS,ICICIPRULI.NS
2025-05-15,612.1886596679688,613.0,614.7999877929688,597.4500122070312,607.0,754198
2025-05-16,614.78515625,615.5999755859375,617.9000244140625,609.7999877929688,615.0,403837
2025-05-19,622.6248168945312,623.4500122070312,627.8499755859375,613.2000122070312,615.5999755859375,673068
2025-05-20,612.1886596679688,613.0,627.0999755859375,610.7000122070312,624.0999755859375,619915
2025-05-21,617.3318481445312,618.1500244140625,621.0,610.0499877929688,613.0,423274
2025-05-22,618.9296875,619.75,626.5,614.0,618.0,655543
2025-05-23,641.3500366210938,642.2000122070312,643.9500122070312,619.7999877929688,621.0,1332437
2025-05-26,649.1396484375,650.0,655.6500244140625,643.1500244140625,649.9500122070312,1743631
2025-05-27,651.4865112304688,652.3499755859375,654.9000244140625,643.8499755859375,648.2000122070312,474686
2025-05-28,657.1290893554688,658.0,661.7000122070312,650.2000122070312,654.0499877929688,853125
2025-05-29,667.5652465820312,668.4500122070312,676.6500244140625,661.2999877929688,661.2999877929688,2000745
2025-05-30,661.5232543945312,662.4000244140625,670.0,660.4000244140625,666.2000122070312,1957768
2025-06-02,663.27099609375,664.1500244140625,673.9000244140625,659.5999755859375,665.5999755859375,978907
2025-06-03,640.0517578125,640.9000244140625,666.4000244140625,637.75,661.2000122070312,1498807
2025-06-04,642.7481079101562,643.5999755859375,645.9500122070312,636.3499755859375,637.0,538752
2025-06-05,637.0557250976562,637.9000244140625,645.7999877929688,634.5999755859375,645.7999877929688,489984
2025-06-06,635.2081298828125,636.0499877929688,642.9500122070312,632.3499755859375,637.9000244140625,456497
2025-06-09,636.7061157226562,637.5499877929688,640.9500122070312,629.25,634.5,1269615
2025-06-10,636.7061157226562,637.5499877929688,643.0,628.7000122070312,638.9000244140625,1083060
2025-06-11,641.3500366210938,642.2000122070312,647.5,637.2999877929688,640.0,813324
2025-06-12,631.6500244140625,631.6500244140625,645.5999755859375,630.2000122070312,644.0,580998
2025-06-13,629.5,629.5,630.75,620.8499755859375,627.0,427999
2025-06-16,638.75,638.75,641.25,625.7000122070312,629.5,774695
2025-06-17,640.2999877929688,640.2999877929688,644.0,635.6500244140625,639.7000122070312,844307
2025-06-18,631.4500122070312,631.4500122070312,638.2999877929688,625.5999755859375,637.0999755859375,810195
2025-06-19,623.3499755859375,623.3499755859375,640.0,621.0999755859375,629.5,540121
2025-06-20,633.75,633.75,640.0,621.0999755859375,623.0,1535398
2025-06-23,628.3499755859375,628.3499755859375,634.4500122070312,627.0,631.0,1836782
2025-06-24,634.5999755859375,634.5999755859375,641.6500244140625,629.5,631.5,1111676
2025-06-25,634.6500244140625,634.6500244140625,640.4000244140625,630.2000122070312,635.0,1561644
2025-06-26,647.2999877929688,647.2999877929688,650.7000122070312,635.2000122070312,636.9500122070312,2816846
2025-06-27,647.8499755859375,647.8499755859375,650.3499755859375,641.5,649.0499877929688,1034094
2025-06-30,657.9000244140625,657.9000244140625,659.0,643.5,651.0,1858056
2025-07-01,660.75,660.75,664.9500122070312,657.9000244140625,659.2000122070312,1164854
2025-07-02,658.7999877929688,658.7999877929688,662.9000244140625,655.7000122070312,659.25,768602
2025-07-03,639.9000244140625,639.9000244140625,662.0,636.9500122070312,661.0999755859375,1167586
2025-07-04,650.9500122070312,650.9500122070312,659.4000244140625,645.4500122070312,645.4500122070312,2629729
2025-07-07,666.0499877929688,666.0499877929688,667.9000244140625,650.9500122070312,650.9500122070312,1032527
2025-07-08,664.5499877929688,664.5499877929688,669.0,659.0,668.0,895084
2025-07-09,680.3499755859375,680.3499755859375,683.4000244140625,661.0,663.0,2572195
2025-07-10,673.0499877929688,673.0499877929688,685.75,662.8499755859375,684.0,1376200
2025-07-11,660.7000122070312,660.7000122070312,678.0,658.5499877929688,675.0,698865
2025-07-14,672.5,672.5,674.0,654.75,658.0999755859375,967098
2025-07-15,669.5999755859375,669.5999755859375,693.5,660.0,672.5,3460481
2025-07-16,650.5999755859375,650.5999755859375,665.0,642.4000244140625,665.0,5298097
2025-07-17,642.9000244140625,642.9000244140625,653.9500122070312,641.2000122070312,652.0,3191101
2025-07-18,633.7999877929688,633.7999877929688,645.4500122070312,632.0,644.0,1142535
2025-07-21,634.9000244140625,634.9000244140625,642.9000244140625,628.8499755859375,629.9500122070312,1482517
2025-07-22,625.0999755859375,625.0999755859375,637.9000244140625,623.5999755859375,636.9000244140625,1458438
2025-07-23,628.9000244140625,628.9000244140625,632.2000122070312,625.2000122070312,628.4000244140625,618170
2025-07-24,622.8499755859375,622.8499755859375,633.0,622.2000122070312,628.9000244140625,746393
2025-07-25,618.7000122070312,618.7000122070312,622.5,615.0,621.0,546689
2025-07-28,614.7000122070312,614.7000122070312,624.7000122070312,613.25,618.7000122070312,421140
2025-07-29,616.4000244140625,616.4000244140625,620.3499755859375,612.5,614.7000122070312,632734
2025-07-30,619.1500244140625,619.1500244140625,622.7000122070312,613.5999755859375,619.7999877929688,579816
2025-07-31,615.9500122070312,615.9500122070312,618.1500244140625,609.5999755859375,617.8499755859375,453485
2025-08-01,601.0499877929688,601.0499877929688,616.4000244140625,599.0,616.2000122070312,597063
2025-08-04,611.5,611.5,612.8499755859375,600.3499755859375,602.0,452541
2025-08-05,614.75,614.75,615.7999877929688,604.0499877929688,609.0499877929688,404117
2025-08-06,619.4000244140625,619.4000244140625,621.0,608.4500122070312,614.7000122070312,2232551
2025-08-07,618.7000122070312,618.7000122070312,620.3499755859375,597.0,618.0,494731
2025-08-08,610.0499877929688,610.0499877929688,624.2000122070312,608.0499877929688,616.0999755859375,396975
2025-08-11,609.6500244140625,609.6500244140625,611.5,602.2999877929688,611.0499877929688,661745
2025-08-12,616.7999877929688,616.7999877929688,619.9500122070312,608.0,609.75,465659
2025-08-13,621.2999877929688,621.2999877929688,629.2999877929688,617.1500244140625,618.25,1318633
2025-08-14,626.5999755859375,626.5999755859375,630.9500122070312,619.9500122070312,620.5999755859375,1392104
2025-08-18,636.4000244140625,636.4000244140625,655.9000244140625,633.0,642.0,2335275
2025-08-19,633.4500122070312,633.4500122070312,639.0,629.0,639.0,425554
2025-08-20,632.0499877929688,632.0499877929688,636.9000244140625,630.75,636.9000244140625,408873
2025-08-21,629.2000122070312,629.2000122070312,641.9000244140625,627.0,639.0,1285595
2025-08-22,626.0499877929688,626.0499877929688,632.4500122070312,622.25,629.2000122070312,390505
2025-08-25,629.6500244140625,629.6500244140625,630.75,623.3499755859375,626.0499877929688,950429
2025-08-26,616.2999877929688,616.2999877929688,627.9000244140625,613.9000244140625,626.0,1412371
2025-08-28,609.5499877929688,609.5499877929688,623.9000244140625,607.2999877929688,616.2999877929688,996116
2025-08-29,599.8499755859375,599.8499755859375,612.0,598.5,612.0,597806
2025-09-01,608.7999877929688,608.7999877929688,609.9500122070312,599.4000244140625,601.9500122070312,607747
2025-09-02,610.6500244140625,610.6500244140625,616.1500244140625,605.9000244140625,610.0499877929688,1108101
2025-09-03,609.3499755859375,609.3499755859375,611.9500122070312,604.25,611.0,441785
2025-09-04,599.7999877929688,599.7999877929688,640.0,598.5,640.0,3082959
2025-09-05,596.75,596.75,610.0,592.3499755859375,604.75,649016
2025-09-08,593.1500244140625,593.1500244140625,599.1500244140625,587.0499877929688,598.9000244140625,625989
2025-09-09,598.1500244140625,598.1500244140625,599.25,590.6500244140625,594.9500122070312,493567
2025-09-10,602.25,602.25,605.7999877929688,597.8499755859375,601.0,531014
2025-09-11,598.4500122070312,598.4500122070312,606.9500122070312,596.9500122070312,603.5499877929688,1062511
2025-09-12,600.7999877929688,600.7999877929688,603.6500244140625,595.75,602.9500122070312,2142200
2025-09-15,605.2000122070312,605.2000122070312,606.8499755859375,599.4500122070312,600.7999877929688,356585
2025-09-16,603.7000122070312,603.7000122070312,605.0,600.5999755859375,604.9500122070312,579616
2025-09-17,600.0999755859375,600.0999755859375,606.0,598.0499877929688,605.1500244140625,897726
2025-09-18,605.0,605.0,609.75,600.75,601.0,577642
2025-09-19,602.5499877929688,602.5499877929688,609.4500122070312,601.1500244140625,607.7999877929688,1210911
2025-09-22,609.5,609.5,615.2999877929688,603.0499877929688,604.8499755859375,786924
2025-09-23,600.8499755859375,600.8499755859375,610.2999877929688,599.4000244140625,609.5,420953
2025-09-24,596.6500244140625,596.6500244140625,602.5999755859375,594.1500244140625,600.8499755859375,775181
2025-09-25,595.0,595.0,598.9500122070312,592.7999877929688,596.6500244140625,902584
2025-09-26,585.5,585.5,595.7000122070312,582.0999755859375,593.7999877929688,792307
2025-09-29,589.1500244140625,589.1500244140625,599.7999877929688,584.4000244140625,586.0499877929688,9274876
2025-09-30,595.2000122070312,595.2000122070312,603.4500122070312,589.7000122070312,592.0,1348136
2025-10-01,596.5999755859375,596.5999755859375,597.25,587.5999755859375,596.9000244140625,445018
2025-10-03,601.0999755859375,601.0999755859375,602.4000244140625,594.9500122070312,596.5,1380291
2025-10-06,600.4500122070312,600.4500122070312,603.2000122070312,597.2999877929688,598.9500122070312,842678
2025-10-07,603.5,603.5,609.75,601.0999755859375,601.0999755859375,841825
2025-10-08,592.9000244140625,592.9000244140625,605.8499755859375,591.2999877929688,601.5,972845
2025-10-09,593.4000244140625,593.4000244140625,596.5499877929688,589.5,592.0999755859375,461949
2025-10-10,597.7000122070312,597.7000122070312,604.3499755859375,595.0999755859375,595.0999755859375,844847
2025-10-13,593.5999755859375,593.5999755859375,601.0,592.75,597.0,383497
2025-10-14,598.0499877929688,598.0499877929688,610.9500122070312,591.25,595.8499755859375,2049147
2025-10-15,588.0,588.0,598.4000244140625,578.6500244140625,590.0,9413761
2025-10-16,587.0,587.0,589.5999755859375,582.4500122070312,588.0,1880912
2025-10-17,595.75,595.75,598.4500122070312,583.0,588.0499877929688,1404254
2025-10-20,596.75,596.75,600.9500122070312,588.4500122070312,598.0,1409667
2025-10-21,595.2999877929688,595.2999877929688,597.8499755859375,592.0999755859375,592.9500122070312,68916
2025-10-23,607.1500244140625,607.1500244140625,610.9500122070312,594.25,599.5499877929688,1468888
2025-10-24,601.9500122070312,601.9500122070312,608.5,598.75,607.1500244140625,392751
2025-10-27,600.75,600.75,604.9500122070312,598.0,601.9500122070312,2210274
2025-10-28,600.5,600.5,604.0,598.3499755859375,601.4000244140625,840483
2025-10-29,601.0,601.0,608.6500244140625,600.1500244140625,604.0,3541088
2025-10-30,600.4000244140625,600.4000244140625,604.5,594.25,601.0,740839
2025-10-31,591.1500244140625,591.1500244140625,604.2000122070312,589.1500244140625,603.5,931369
2025-11-03,599.25,599.25,601.0499877929688,590.0,592.9500122070312,1409594
2025-11-04,607.5499877929688,607.5499877929688,608.9500122070312,598.0499877929688,599.0,695525
2025-11-06,603.75,603.75,609.7999877929688,601.4500122070312,609.7999877929688,563718
2025-11-07,615.3499755859375,615.3499755859375,616.9500122070312,599.8499755859375,603.0,815618
2025-11-10,614.7999877929688,614.7999877929688,620.75,612.0,619.7999877929688,872520
2025-11-11,624.7000122070312,624.7000122070312,626.6500244140625,609.0999755859375,612.2000122070312,854265
2025-11-12,632.9500122070312,632.9500122070312,635.2999877929688,626.0999755859375,627.75,2488995
2025-11-13,630.0999755859375,630.0999755859375,633.9500122070312,625.9000244140625,631.0999755859375,592016
2025-11-14,629.4500122070312,629.4500122070312,633.8499755859375,625.0499877929688,630.0999755859375,652101
2025-11-17,630.5999755859375,630.5999755859375,632.9000244140625,626.1500244140625,628.0,363830
2025-11-18,626.7999877929688,626.7999877929688,632.0999755859375,620.7000122070312,632.0999755859375,587932
2025-11-19,613.9500122070312,613.9500122070312,626.0999755859375,609.0,626.0999755859375,1774466
2025-11-20,618.4000244140625,618.4000244140625,620.9500122070312,609.0499877929688,615.0,969004
2025-11-21,610.9000244140625,610.9000244140625,621.0,609.5999755859375,621.0,387131
2025-11-24,607.3499755859375,607.3499755859375,614.6500244140625,604.0,610.9000244140625,2202503
2025-11-25,612.25,612.25,616.0,602.75,602.75,905724
2025-11-26,621.9000244140625,621.9000244140625,623.0,613.2999877929688,615.0,284416
2025-11-27,625.25,625.25,627.9500122070312,621.0,624.9000244140625,441657
2025-11-28,619.75,619.75,626.7999877929688,614.5,625.9500122070312,1442638
2025-12-01,621.5499877929688,621.5499877929688,623.2999877929688,616.0,619.75,407679
2025-12-02,616.5499877929688,616.5499877929688,623.0,613.4000244140625,620.0,2230559
2025-12-03,611.25,611.25,615.75,607.25,614.0,985834
2025-12-04,615.3499755859375,615.3499755859375,617.0,606.4000244140625,608.4500122070312,367145
2025-12-05,626.0499877929688,626.0499877929688,627.2000122070312,612.9500122070312,615.0,386465
2025-12-08,616.25,616.25,634.7999877929688,613.3499755859375,629.0499877929688,1711904
2025-12-09,623.5999755859375,623.5999755859375,631.25,614.9000244140625,616.25,1276946
2025-12-10,642.8499755859375,642.8499755859375,646.0,619.0,620.0,2073986
2025-12-11,635.8499755859375,635.8499755859375,647.5499877929688,633.7999877929688,644.5,661780
2025-12-12,647.5499877929688,647.5499877929688,649.0,633.2999877929688,635.8499755859375,845174
2025-12-15,648.5,648.5,651.25,639.3499755859375,650.0,2602182
2025-12-16,637.9500122070312,637.9500122070312,652.7999877929688,634.25,651.3499755859375,2339227
2025-12-17,630.5,630.5,639.5999755859375,627.0,638.0,361180
2025-12-18,645.6500244140625,645.6500244140625,647.4500122070312,625.9500122070312,632.0499877929688,2632156
2025-12-19,650.4000244140625,650.4000244140625,653.0,647.6500244140625,649.9000244140625,820206
2025-12-22,650.5,650.5,652.0999755859375,645.0499877929688,650.0,543562
2025-12-23,650.9000244140625,650.9000244140625,656.2000122070312,646.0,650.0,850478
2025-12-24,652.0499877929688,652.0499877929688,654.0,648.75,650.0,672563
2025-12-26,649.9500122070312,649.9500122070312,654.5999755859375,645.9500122070312,652.0,253980
2025-12-29,651.2000122070312,651.2000122070312,653.9500122070312,647.75,648.0499877929688,462974
2025-12-30,654.8499755859375,654.8499755859375,658.0,648.3499755859375,651.0,1904206
2025-12-31,668.25,668.25,669.5,654.7999877929688,659.0,1551003
2026-01-01,674.2999877929688,674.2999877929688,676.4000244140625,666.0,669.2999877929688,393336
2026-01-02,678.2999877929688,678.2999877929688,681.5,671.3499755859375,674.2999877929688,351756
2026-01-05,683.8499755859375,683.8499755859375,688.4000244140625,678.2999877929688,680.0,579420
2026-01-06,688.4500122070312,688.4500122070312,697.5,685.0499877929688,685.0499877929688,920286
2026-01-07,684.5999755859375,684.5999755859375,695.5,682.4000244140625,688.4500122070312,1565458
2026-01-08,681.3499755859375,681.3499755859375,686.7999877929688,671.0499877929688,684.5999755859375,1909675
2026-01-09,685.4500122070312,685.4500122070312,693.0,671.0999755859375,684.0,789798
2026-01-12,680.75,680.75,696.8499755859375,677.7999877929688,691.0999755859375,1326285
2026-01-13,681.4500122070312,681.4500122070312,706.7999877929688,671.7999877929688,684.5499877929688,4801288
2026-01-14,669.25,669.25,700.0,665.7999877929688,685.0,4004960
2026-01-15,669.25,669.25,669.25,669.25,669.25,0
2026-01-16,678.0,678.0,683.75,667.2999877929688,669.25,4417190
2026-01-19,660.9500122070312,660.9500122070312,680.0,657.0,678.0,1068763
2026-01-20,651.7999877929688,651.7999877929688,668.2000122070312,649.2000122070312,660.5,644527
2026-01-21,647.0999755859375,647.0999755859375,653.9500122070312,638.1500244140625,645.6500244140625,1363072
2026-01-22,653.1500244140625,653.1500244140625,658.0,646.9500122070312,650.0499877929688,1055554
2026-01-23,638.7000122070312,638.7000122070312,653.0,636.0999755859375,653.0,744889
2026-01-27,643.8499755859375,643.8499755859375,647.5499877929688,628.5,637.1500244140625,1758161
2026-01-28,642.4000244140625,642.4000244140625,650.7999877929688,638.9000244140625,640.7999877929688,438995
2026-01-29,625.2999877929688,625.2999877929688,643.0,623.7000122070312,643.0,1251462
2026-01-30,636.8499755859375,636.8499755859375,640.1500244140625,621.0,625.2999877929688,1484926
2026-02-02,641.7999877929688,641.7999877929688,646.5999755859375,631.0499877929688,643.0,632919
2026-02-03,654.4000244140625,654.4000244140625,662.7999877929688,651.2000122070312,651.2000122070312,888413
2026-02-04,660.3499755859375,660.3499755859375,663.5999755859375,649.4000244140625,658.4500122070312,762585
2026-02-05,655.2000122070312,655.2000122070312,660.2999877929688,653.6500244140625,660.2000122070312,324372
